sigma,omega,run,beta,val_mse,L_used
0.1,30,6,0.09577807827728488,0.45087270756066317,310.53801300630045
0.1,30,6,0.1758809870811719,0.6997363887932105,53.39751169406534
0.1,30,6,0.3229770545937527,0.5634609175347232,60.8605281098786
0.1,30,6,0.5930952488111354,0.5803702044968402,43.63417208580948
0.1,30,6,1.0891237292531408,0.5161272097930181,12.579516441852865
0.1,30,6,2.0,0.5358060242199655,0.0
0.1,30,7,1.50883170624283e-07,0.019944882775448976,512385.7803653341
0.1,30,7,2.6560755805386647e-07,0.019919764119514176,309371.463500266
0.1,30,7,4.675629137659718e-07,0.019919764119514176,309371.463500266
0.1,30,7,8.230755176213389e-07,0.019919764119514176,309371.463500266
0.1,30,7,1.4489029984245455e-06,0.01971429245680228,76370.13012509629
0.1,30,7,2.550579933309891e-06,0.019706004559087838,76370.13012509629
0.1,30,7,4.4899196173082415e-06,0.01970982076378223,29804.762348274042
0.1,30,7,7.90384096832774e-06,0.01970982076378223,29804.762348274042
0.1,30,7,1.3913545759660592e-05,0.019712042485269678,16343.855897803189
0.1,30,7,2.449274427229872e-05,0.019641208949019395,9861.140350168313
0.1,30,7,4.3115862221655255e-05,0.01957075912861237,6191.544499476538
0.1,30,7,7.589911340475084e-05,0.019405844713155294,4530.464428775648
0.1,30,7,0.0001336091897226139,0.01932154593878555,2493.987074803855
0.1,30,7,0.00023519926356894757,0.019001777237699007,1402.5508743707924
0.1,30,7,0.0004140335982743589,0.018347531647369318,1758.6419503522234
0.1,30,7,0.0007288450563101406,0.017432011851666977,1331.0017223183727
0.1,30,7,0.0012830241756267386,0.01610649725341947,3996.2922825862815
0.1,30,7,0.002258574742314224,0.014652679258920855,616.6180413640913
0.1,30,7,0.0039758875658971295,0.012387286377705307,852.5905765700608
0.1,30,7,0.00699896339071704,0.012469625136096556,717.4231440385685
0.1,30,7,0.012320642305070835,0.012386008034875086,406.2086090279735
0.1,30,7,0.021688672784149186,0.015212991655646173,233.5908470503236
0.1,30,7,0.038179708126441704,0.0362435112759324,575.889959753902
0.1,30,7,0.06720974248297966,0.18536102274083655,523.8364337584836
0.1,30,7,0.11831283439016255,0.6762144677385326,64.59097302251058
0.1,30,7,0.20827228708663623,0.5628741743927766,112.51097448310394
0.1,30,7,0.36663262943436803,0.6455242053186467,116.02555009685894
0.1,30,7,0.6454026450002136,0.5326304000218464,27.545735197436
0.1,30,7,1.13613612300658,0.5428692271255237,17.3761919830924
0.1,30,7,2.0,0.5521503607375602,0.0
0.1,30,8,3.7042449552160406e-07,0.01959863738277894,150813.33995111962
0.1,30,8,6.321920333171201e-07,0.01959863738277894,150813.33995111962
0.1,30,8,1.0789425964577583e-06,0.01959863738277894,150813.33995111962
0.1,30,8,1.841397969447468e-06,0.019691267940280487,98594.74968360183
0.1,30,8,3.1426569801000564e-06,0.01969126794028047,63848.58867069712
0.1,30,8,5.363475499831846e-06,0.019676126746992494,63848.58867069712
0.1,30,8,9.153677801762696e-06,0.01949217103202482,29926.15746931463
0.1,30,8,1.5622298880848822e-05,0.019477762536759015,17738.05290631835
0.1,30,8,2.666209447262538e-05,0.019381006053319258,6290.417759336053
0.1,30,8,4.5503372268638483e-05,0.019246226652691146,3914.7140844102173
0.1,30,8,7.765919852786496e-05,0.01904788910372913,2693.879476640122
0.1,30,8,0.00013253855297548883,0.018845374107108195,1983.7154984017895
0.1,30,8,0.00022619945039135866,0.01875834471603066,1983.7154984017895
0.1,30,8,0.0003860476081009821,0.018316364506141044,1418.2967995602419
0.1,30,8,0.0006588555165038664,0.017582545367677168,961.8744509787908
0.1,30,8,0.0011244483388018502,0.01668098521567599,1802.988950530023
0.1,30,8,0.0019190612129098253,0.014969041272328674,3426.890150957997
0.1,30,8,0.0032752024364401775,0.013576430761109896,3220.4997551226834
0.1,30,8,0.005589686731982177,0.012806551177777443,570.8640857387567
0.1,30,8,0.00953974551742745,0.012650326411713162,483.85306428877266
0.1,30,8,0.016281188714310075,0.012972214414827392,981.4060185221895
0.1,30,8,0.0277866013791173,0.016986714613180607,1203.9500854385426
0.1,30,8,0.04742253343721418,0.05315800971025257,449.60760747357756
0.1,30,8,0.08093457155554938,0.26483431109584965,192.55235209213149
0.1,30,8,0.13812853085027305,0.7039963879339888,282.51829250059126
0.1,30,8,0.23573969279320486,0.4012896596284869,57.83115090723892
0.1,30,8,0.4023296448325661,0.5217694030769241,46.84627765195635
0.1,30,8,0.6866435651678452,0.45123258949707884,20.778001608838856
0.1,30,8,1.1718733422753878,0.4988489587165905,19.04809343260887
0.1,30,8,2.0,0.4890548943441689,0.0
0.1,30,9,2.871437780882504e-07,0.022142040409025707,322430.3072217508
0.1,30,9,4.943818677653408e-07,0.022142040409025707,322430.3072217508
0.1,30,9,8.5118832385088e-07,0.022142040409025687,271367.8039926834
0.1,30,9,1.4655099830723685e-06,0.02214204040902553,75737.1404733047
0.1,30,9,2.5232013296049788e-06,0.022080684160034232,33250.03851781607
0.1,30,9,4.344252187469368e-06,0.022080684160034232,33250.03851781607
0.1,30,9,7.479596196664584e-06,0.022066216059200946,24557.887842996737
0.1,30,9,1.2877788132679323e-05,0.022050064087509442,24557.887842996737
0.1,30,9,2.217197597700918e-05,0.02190691468412032,11354.661435118707
0.1,30,9,3.8173987152154814e-05,0.021811430528288697,8604.550187998373
0.1,30,9,6.572500784792265e-05,0.02178449453530468,4694.870663075574
0.1,30,9,0.00011316021665202596,0.02138649911818721,3225.291471590694
0.1,30,9,0.00019483047704403102,0.020908342338643814,1668.7618722873476
0.1,30,9,0.00033544399178671156,0.01976164887627962,777.4158640382393
0.1,30,9,0.0005775414264390148,0.01907731500430852,913.6626636150672
0.1,30,9,0.0009943659967691382,0.0184233221027432,437.1592074848414
0.1,30,9,0.0017120221862302887,0.017256690239197122,2747.223478897314
0.1,30,9,0.00294762690565457,0.015280156991867919,957.710370891004
0.1,30,9,0.005074995198555227,0.014065692305084762,455.7780206002842
0.1,30,9,0.008737732789706349,0.013041872065021574,810.3294871006149
0.1,30,9,0.015043950056552685,0.012642044624648945,538.951022053723
0.1,30,9,0.02590150543063901,0.018172284563543896,3451.1294074839434
0.1,30,9,0.04459520146314257,0.05299036028746104,372.7884429509313
0.1,30,9,0.07678055620604171,0.2483454673895919,398.8008669539914
0.1,30,9,0.1321948016353621,0.6854404382258602,63.20172365228699
0.1,30,9,0.22760274792119298,0.4314982391062192,354.6206610257858
0.1,30,9,0.3918687438570263,0.5521768222809829,18.624486693854816
0.1,30,9,0.6746891846193964,0.46503203968661544,18.973802333891104
0.1,30,9,1.1616274657732542,0.5096000383615973,38.16268672239193
0.1,30,9,2.0,0.5032199707008996,0.0
0.1,35,0,1.4681395610338654e-07,0.020421582288099954,550317.1656996441
0.1,35,0,2.5868806871483337e-07,0.020421582288099954,550317.1656996441
0.1,35,0,4.558116862424539e-07,0.020421582288099954,550317.1656996441
0.1,35,0,8.031460219536451e-07,0.020421582288099746,110918.59900980169
0.1,35,0,1.4151535646167166e-06,0.02040839997120639,59028.42938010144
0.1,35,0,2.493518683658477e-06,0.020404940693064262,59028.42938010144
0.1,35,0,4.393611817978153e-06,0.020404940693064262,59028.42938010144
0.1,35,0,7.741600226854845e-06,0.02039886621409555,33082.3989475247
0.1,35,0,1.3640798631140495e-05,0.020504185287708143,12856.615930621367
0.1,35,0,2.403526168270239e-05,0.020419512965439597,10098.72662039422
0.1,35,0,4.2350438546696746e-05,0.02038482727668002,8486.861517695337
0.1,35,0,7.462201447086069e-05,0.020096005117353127,3569.9873947186065
0.1,35,0,0.0001314849440708722,0.019785210229045183,2553.766060568555
0.1,35,0,0.00023167815342309422,0.018967415658213818,1260.6350001685723
0.1,35,0,0.000408219869984531,0.018694920652211858,1035.3214078075118
0.1,35,0,0.0007192886329073086,0.017804348716900873,1644.5401958884436
0.1,35,0,0.0012673957724039036,0.016085892879168354,2931.6743386581975
0.1,35,0,0.002233167563645181,0.01458389281507388,1256.882577272503
0.1,35,0,0.003934869814073861,0.012729205698279735,783.4803873064819
0.1,35,0,0.0069332909476961,0.01208545763200949,419.1500181236086
0.1,35,0,0.012216547341279404,0.01198473517831311,439.2643378556648
0.1,35,0,0.021525712690784193,0.018400780064773765,448.9143669174612
0.1,35,0,0.037928581120503534,0.05731413843694172,423.4360828220501
0.1,35,0,0.06683064512100977,0.2647705283820701,175.61723201322144
0.1,35,0,0.11775645160836062,0.7266383032563231,57.08271121779151
0.1,35,0,0.20748837408772663,0.42179811481392676,65.23329950618884
0.1,35,0,0.3655971693572303,0.5103810763536589,26.93827931379144
0.1,35,0,0.6441868891676177,0.5411843027808005,51.71360457136393
0.1,35,0,1.1350655392246016,0.5094022025463404,27.113259502379048
0.1,35,0,2.0,0.5246330980337839,0.0
0.1,35,1,2.6973480560243917e-08,0.021970427272340158,591828.4803997033
0.1,35,1,5.038711668223053e-08,0.02197042727233997,101816.5244912777
0.1,35,1,9.412435751026958e-08,0.02197042727233997,101816.5244912777
0.1,35,1,1.7582658544630352e-07,0.02197042727233997,101816.5244912777
0.1,35,1,3.284483312019766e-07,0.02197042727233997,101816.5244912777
0.1,35,1,6.135494583798794e-07,0.02197042727233997,101816.5244912777
0.1,35,1,1.1461252870447772e-06,0.02197042727233997,101816.5244912777
0.1,35,1,2.1409898675033253e-06,0.021957154794625722,67738.41473042288
0.1,35,1,3.999421062047307e-06,0.021957154794625722,67738.41473042288
0.1,35,1,7.471015661648278e-06,0.021942427446591816,26874.309758725096
0.1,35,1,1.3956038674262931e-05,0.021941058242805345,12846.686256103418
0.1,35,1,2.6070219137320255e-05,0.021940142346174057,9157.216987542039
0.1,35,1,4.8699802410356566e-05,0.021776129592531362,5251.563945653972
0.1,35,1,9.09724134774403e-05,0.021513887805222173,3153.0594882024757
0.1,35,1,0.00016993867745447702,0.02144290070733331,2002.9493433607531
0.1,35,1,0.00031744957609746604,0.020770830410179703,1561.3525371476906
0.1,35,1,0.0005930035167624274,0.019452301706576497,1209.4360002463889
0.1,35,1,0.0011077449691872922,0.0186036835803431,534.4430642238334
0.1,35,1,0.002069294501758182,0.017518614189207245,1461.7951166772505
0.1,35,1,0.0038654923778603588,0.015273806071125462,301.7613473781157
0.1,35,1,0.007220833627403453,0.014190873518844231,1150.1272951647536
0.1,35,1,0.013488692559135608,0.01620712844731159,585.3647406529495
0.1,35,1,0.02519720524571981,0.022755109839334046,348.6099324820759
0.1,35,1,0.04706899126149385,0.09665026725887976,1150.1601352383657
0.1,35,1,0.08792601865045808,0.48681994569653314,240.45773205111811
0.1,35,1,0.16424793794221929,0.5963638469483249,148.0960378815948
0.1,35,1,0.30681913650062237,0.5981588989776472,50.184127309978244
0.1,35,1,0.5731455974570853,0.4773357031970687,33.460080330994145
0.1,35,1,1.0706498937160385,0.5190387497848985,14.024039157593789
0.1,35,1,2.0,0.5135811124781714,0.0
0.1,35,2,4.199138734506393e-07,0.01930151100002421,59632.85105791805
0.1,35,2,7.135618041751172e-07,0.01930151100002421,59632.85105791805
0.1,35,2,1.2125592426693189e-06,0.01930151100002421,59632.85105791805
0.1,35,2,2.060508155537379e-06,0.01926259544557305,29194.387990681378
0.1,35,2,3.5014321029705827e-06,0.01926259544557305,29194.387990681378
0.1,35,2,5.9500015754684415e-06,0.01926259544557305,29194.387990681378
0.1,35,2,1.011086826959798e-05,0.01926259544557305,29194.387990681378
0.1,35,2,1.718145043635804e-05,0.019120203067189152,18313.402170736666
0.1,35,2,2.9196527066291747e-05,0.019120527642591197,18313.402170736666
0.1,35,2,4.961380856000634e-05,0.018648220637512276,7029.662104377269
0.1,35,2,8.430899997934588e-05,0.018549272080342023,3998.036301552583
0.1,35,2,0.00014326671714630455,0.01847428295693525,3084.531578170944
0.1,35,2,0.00024345386906389108,0.018094218915912917,1228.0532807882532
0.1,35,2,0.0004137024114376243,0.01724215123421556,948.7729531396917
0.1,35,2,0.0007030066348396762,0.015538694926053087,848.1272888596925
0.1,35,2,0.001194622789147367,0.014823201618192217,1186.4900335987775
0.1,35,2,0.0020300286478458275,0.0136947688622128,803.5906740786766
0.1,35,2,0.003449638118837526,0.012618816655861936,2034.0911178330389
0.1,35,2,0.005861987791928265,0.012612401869793323,645.7598878903099
0.1,35,2,0.00996130599469832,0.012715051814967286,848.9228412373208
0.1,35,2,0.01692729849363476,0.014949823356455522,489.34056578581794
0.1,35,2,0.028764645363279683,0.03020650937809769,712.1051225880234
0.1,35,2,0.04887990976152403,0.11739890865006598,1979.363054265997
0.1,35,2,0.08306188197768609,0.46207658400252155,315.08803901375086
0.1,35,2,0.14114748311392805,0.7610505202637209,149.12833582728106
0.1,35,2,0.23985264377646406,0.4537594223170928,39.6882589800471
0.1,35,2,0.40758283079071445,0.4847813515431378,154.39879611517003
0.1,35,2,0.6926075999820743,0.5726711401404678,28.084512867260223
0.1,35,2,1.1769516557463804,0.5503718767671818,21.369317839744667
0.1,35,2,2.0,0.5475735246399354,0.0
0.1,35,3,3.167289608363436e-08,0.01805015598227293,209732.5374961226
0.1,35,3,5.8838974362210174e-08,0.01805015598227293,209732.5374961226
0.1,35,3,1.0930559980543332e-07,0.01805015598227293,209732.5374961226
0.1,35,3,2.0305782482332165e-07,0.01805015598227293,209732.5374961226
0.1,35,3,3.772220297530369e-07,0.018025221482018038,137112.19474533922
0.1,35,3,7.007681671701724e-07,0.017993818968726986,56246.57059595079
0.1,35,3,1.3018222303733022e-06,0.017993818968726986,56246.57059595079
0.1,35,3,2.418404829000421e-06,0.017993818968726986,56246.57059595079
0.1,35,3,4.492688617904025e-06,0.017977291016088057,28489.927172037183
0.1,35,3,8.346101023039592e-06,0.018008554180792218,22957.122804975206
0.1,35,3,1.550461387624056e-05,0.017933843834136688,11104.47190630401
0.1,35,3,2.880303638641573e-05,0.01768750720233381,10663.929921376768
0.1,35,3,5.350761468162064e-05,0.017402987804912826,4599.8856437359145
0.1,35,3,9.940149331849893e-05,0.017351586220755798,3849.0105863540284
0.1,35,3,0.0001846588926219041,0.01715899914239248,1727.5363035236305
0.1,35,3,0.0003430421967111629,0.016913382685063226,1855.2820994661258
0.1,35,3,0.0006372720373958382,0.01569382194394893,1095.1701963002495
0.1,35,3,0.0011838649983593325,0.01422718189047548,913.7060217773706
0.1,35,3,0.002199274802747677,0.012623349086302239,631.3165263407651
0.1,35,3,0.0040856091401502434,0.011421214317928025,325.25698128887944
0.1,35,3,0.007589866452898329,0.011117302008500102,388.9530956392926
0.1,35,3,0.014099751296990946,0.012576576839226038,765.6211056309819
0.1,35,3,0.026193212735789485,0.023088559464548918,1844.77113900061
0.1,35,3,0.0486593258966733,0.10851547397254517,345.4662793107939
0.1,35,3,0.09039479122328044,0.5204214173874014,555.1695368344208
0.1,35,3,0.16792707522606917,0.5901234010108807,64.07582866223593
0.1,35,3,0.3119593752291254,0.5999185771719038,104.46016730407032
0.1,35,3,0.5795292490048607,0.479423737148147,17.74663169997355
0.1,35,3,1.076595791376561,0.5191717033888673,16.915769997955465
0.1,35,3,2.0,0.5166679469361878,0.0
0.1,35,4,7.202947565065893e-07,0.018829996918822024,91217.50801969561
0.1,35,4,1.2014358565692687e-06,0.018829996918822083,77519.30313991582
0.1,35,4,2.0039686592347528e-06,0.018829996918822083,77519.30313991582
0.1,35,4,3.342575773177454e-06,0.018829996918822083,77519.30313991582
0.1,35,4,5.575343081313133e-06,0.018829996918822083,77519.30313991582
0.1,35,4,9.299549982915518e-06,0.01867649463330001,12320.01279651686
0.1,35,4,1.5511445416624585e-05,0.01867535671834758,12039.653617343682
0.1,35,4,2.5872750762665495e-05,0.018678132132015055,10077.638803519452
0.1,35,4,4.3155180838890164e-05,0.01850527434752642,6760.898394462898
0.1,35,4,7.198189517307613e-05,0.01853587213154094,6760.898394462898
0.1,35,4,0.0001200642224638392,0.018056519132592985,2413.873144672557
0.1,35,4,0.00020026448985797462,0.017894210035676525,1445.0352213225485
0.1,35,4,0.00033403677694372096,0.017808925367927678,3597.920761081444
0.1,35,4,0.0005571660179499666,0.01685523608276588,910.2662487641675
0.1,35,4,0.0009293406983462938,0.01614232005225374,1113.3683146114647
0.1,35,4,0.0015501199028264045,0.014700329672799127,7947.250698496196
0.1,35,4,0.0025855660011600765,0.012617054079923308,1550.3764418341177
0.1,35,4,0.004312667384094331,0.011663534074934924,389.22301429509184
0.1,35,4,0.0071934346125707505,0.012210875211250605,683.1942784617372
0.1,35,4,0.011998491169565969,0.012848139244820733,755.3072573634507
0.1,35,4,0.02001322012360703,0.015942999244168934,1130.9527832343847
0.1,35,4,0.0333816122423698,0.035574686916819295,854.3753665938215
0.1,35,4,0.05567979710498966,0.1555342753345245,329.04695720373627
0.1,35,4,0.09287268041888679,0.5672874449619538,1003.9819933244872
0.1,35,4,0.1549095940835555,0.6943284938742472,252.2209855373299
0.1,35,4,0.258385805501656,0.49305877083265387,73.78164260789934
0.1,35,4,0.43098185673850964,0.49663152486396017,80.84807832932006
0.1,35,4,0.7188682848779134,0.5301876334080048,15.57946016741418
0.1,35,4,1.1990565331775758,0.5467596971246127,7.532305848782869
0.1,35,4,2.0,0.534577138302099,0.0
0.1,35,5,1.680824750494025e-07,0.021700488201900195,1074292.4484128996
0.1,35,5,2.947850495488648e-07,0.021628631663500254,94768.43009801749
0.1,35,5,5.169975359536186e-07,0.021628631663500254,94768.43009801749
0.1,35,5,9.067164450543367e-07,0.021628631663500254,94768.43009801749
0.1,35,5,1.590210116215586e-06,0.021628631663500254,94768.43009801749
0.1,35,5,2.788929469083184e-06,0.021576672688446458,56634.96708976892
0.1,35,5,4.89125776789243e-06,0.02152098913070553,33037.130285825835
0.1,35,5,8.578346213908668e-06,0.02152098913070553,33037.130285825835
0.1,35,5,1.5044805908356222e-05,0.021399665634148916,9053.428948407844
0.1,35,5,2.6385760049311034e-05,0.021345850516387155,6967.691715896743
0.1,35,5,4.627566069118436e-05,0.021273556863478343,6967.691715896743
0.1,35,5,8.115880567410605e-05,0.021010321642661603,4119.492322025759
0.1,35,5,0.00014233728141459261,0.01992643852287182,1811.3625320928386
0.1,35,5,0.00024963282187580186,0.018606259116850613,1280.3547317641871
0.1,35,5,0.000437809020506465,0.018686589974530397,2036.609174755575
0.1,35,5,0.0007678346821404518,0.01691621571028598,866.8564124143335
